대지위치,시군구코드,법정동코드,대지구분코드,번,지,관리건축물대장PK,대장구분코드,대장구분코드명,대장종류코드,대장종류코드명,도로명대지위치,건물명,특수지명,블록,로트,외필지수,새주소도로코드,새주소법정동코드,새주소지상지하코드,새주소본번,새주소부번,동명칭,주부속구분코드,주부속구분코드명,대지면적(㎡),건축면적(㎡),건폐율(%),연면적(㎡),용적률산정연면적(㎡),용적률(%),구조코드,구조코드명,기타구조,주용도코드,주용도코드명,기타용동,지붕코드,지붕코드명,기타지붕,세대수(세대),가구수(가구),높이(m),지상층수,지하층수,승용승강기수,비상용승강기수,부속건축물수,부속건축물면적(㎡),총동연면적(㎡),옥내기계식대수(대),옥내기계식면적(㎡),옥외기계식대수(대),옥외기계식면적(㎡),옥내자주식대수(대),옥내자주식면적(㎡),옥외자주식대수(대),옥외자주식면적(㎡),허가일,착공일,사용승인일,허가번호년,허가번호기관코드,허가번호기관코드명,허가번호구분코드,허가번호구분코드명,호수(호),에너지효율등급,에너지절감률,EPI점수,친환경건축물등급,친환경건축물인증점수,지능형건축물등급,지능형건축물인증점수,생성일자,내진설계적용여부,내진능력
전남광주통합특별시 동구 대인동 23-4번지,12210,10100,0,0023,0004,10651723,1,일반,2,일반건축물,전남광주통합특별시 동구 제봉로213번길 10-9 (대인동),,,,,0,122104277184,10101,0,10,9,,0,주건축물,118.3,111.4,94.16,301.8,301.8,255.11,11,벽돌구조,연와조,15000,숙박시설,"대중음식점, 사무실, 여관",10,(철근)콘크리트,스라브,0,0,0,3,0,0,0,0,0,301.8,0,0,0,0,0,0,0,0,,,,,,,,,0,,0,0,,0,,0,20221028,0,
전남광주통합특별시 동구 대인동 23-4번지,12210,10100,0,0023,0004,10651724,1,일반,2,일반건축물,전남광주통합특별시 동구 제봉로213번길 10-9 (대인동),,,,,0,122104277184,10101,0,10,9,가호,0,주건축물,0,63.14,0,128.92,125.95,0,11,벽돌구조,세벽조,15000,숙박시설,"점포, 여인숙",10,(철근)콘크리트,스라브,0,0,0,2,0,0,0,1,2.97,128.92,0,0,0,0,0,0,0,0,,,,,,,,,0,,0,0,,0,,0,20221028,0,
전남광주통합특별시 동구 대인동 23-4번지,12210,10100,0,0023,0004,10651725,1,일반,2,일반건축물,전남광주통합특별시 동구 제봉로213번길 10-9 (대인동),,,,,0,122104277184,10101,0,10,9,,1,부속건축물,0,2.97,0,0,2.97,0,11,벽돌구조,,15000,숙박시설,,10,(철근)콘크리트,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,,0,0,,0,,0,20221028,0,
전남광주통합특별시 동구 대인동 23-6번지,12210,10100,0,0023,0006,10651726,1,일반,2,일반건축물,전남광주통합특별시 동구 제봉로 221-25 (대인동),,,,,0,122103009006,10101,0,221,25,,0,주건축물,62.85,43.96,69.94,125.36,125.36,199.46,11,벽돌구조,세벽조,04000,제2종근린생활시설,"휴게음식점,미용원",10,(철근)콘크리트,"스라브,판넬",0,0,0,3,0,0,0,0,0,125.36,0,0,0,0,0,0,0,0,,,19760531,,,,,,0,,0,0,,0,,0,20240201,0,
전남광주통합특별시 동구 대인동 23-8번지,12210,10100,0,0023,0008,10651727,1,일반,2,일반건축물,전남광주통합특별시 동구 제봉로213번길 14-6 (대인동),,,,,1,122104277184,10101,0,14,6,,0,주건축물,146.69,108.39,73.89,145.29,145.29,99.05,21,철근콘크리트구조,철근콘크리트조,04000,제2종근린생활시설,"일용품소매점, 일반음식점",10,(철근)콘크리트,평스라브,0,0,6.8,2,0,0,0,0,0,145.29,0,0,0,0,0,0,0,0,19931110,,19940311,,,,,,0,,0,0,,0,,0,20221028,0,
전남광주통합특별시 동구 대인동 23-9번지,12210,10100,0,0023,0009,10651728,1,일반,2,일반건축물,전남광주통합특별시 동구 제봉로213번길 14-4 (대인동),,,,,0,122104277184,10101,0,14,4,,0,주건축물,193.4,128.6,66.49,460.4,460.4,238.06,21,철근콘크리트구조,철근콘크리트조,01000,단독주택,"근린생활시설, 단독주택(13가구)",10,(철근)콘크리트,평스라브,0,13,13.2,4,0,0,0,0,0,460.4,0,0,0,0,2,40.5,0,0,20010521,20010625,20011220,,,,,,0,,0,0,,0,,0,20221118,0,
전남광주통합특별시 동구 대인동 23-10번지,12210,10100,0,0023,0010,10651729,1,일반,2,일반건축물,전남광주통합특별시 동구 제봉로213번길 12-1 (대인동),,,,,0,122104277184,10101,0,12,1,,0,주건축물,107.75,84.3,78.24,167.58,167.58,155.53,11,벽돌구조,세벽조,01000,단독주택,"점포, 주택",10,(철근)콘크리트,스라브,0,1,0,2,0,0,0,1,1.02,167.58,0,0,0,0,0,0,0,0,19890130,,19890522,,,,,,0,,0,0,,0,,0,20221028,0,
전남광주통합특별시 동구 대인동 23-10번지,12210,10100,0,0023,0010,10651730,1,일반,2,일반건축물,전남광주통합특별시 동구 제봉로213번길 12-1 (대인동),,,,,0,122104277184,10101,0,12,1,,1,부속건축물,0,1.02,0,1.02,1.02,0,11,벽돌구조,,03000,제1종근린생활시설,,90,기타지붕,,0,0,0,0,0,0,0,0,0,1.02,0,0,0,0,0,0,0,0,,,,,,,,,0,,0,0,,0,,0,20221028,0,
전남광주통합특별시 동구 대인동 25-8번지,12210,10100,0,0025,0008,10651737,1,일반,2,일반건축물,전남광주통합특별시 동구 구성로 195-2 (대인동),,,,,0,122103009001,10101,0,195,2,,1,부속건축물,0,0.9,0,0,0.9,0,21,철근콘크리트구조,,,,,10,(철근)콘크리트,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,,0,0,,0,,0,20221028,0,
전남광주통합특별시 동구 대인동 25-8번지,12210,10100,0,0025,0008,10651736,1,일반,2,일반건축물,전남광주통합특별시 동구 구성로 195-2 (대인동),,,,,0,122103009001,10101,0,195,2,,0,주건축물,56.2,39.01,69.41,48.07,48.07,85.53,21,철근콘크리트구조,철근콘크리트조,03000,제1종근린생활시설,일용품소매점,10,(철근)콘크리트,스라브,0,0,0,2,0,0,0,1,0.9,48.07,0,0,0,0,0,0,0,0,19880618,,19881007,,,,,,0,,0,0,,0,,0,20221028,0,
전남광주통합특별시 동구 대인동 25-10번지,12210,10100,0,0025,0010,10651739,1,일반,2,일반건축물,전남광주통합특별시 동구 구성로 195 (대인동),,,,,1,122103009001,10101,0,195,,,0,주건축물,180.8,144.45,79.89,662.78,568.65,314.52,21,철근콘크리트구조,철근콘크리트조,04000,제2종근린생활시설,"점포, 사무실",10,(철근)콘크리트,스라브,0,0,14.6,4,1,0,0,0,0,662.78,0,0,0,0,1,40.34,0,0,19820819,,19821124,,,,,,0,,0,0,,0,,0,20221028,0,
전남광주통합특별시 동구 대인동 27번지,12210,10100,0,0027,0000,106511316,2,집합,3,표제부,전남광주통합특별시 동구 독립로264번길 25 (대인동),,,,,0,122104277060,10101,0,25,,,0,주건축물,2535.9,1729.02,68.18,10506.83,10506.83,414.32,21,철근콘크리트구조,철근콘크리트조,16000,위락시설,"판매시설, 무도장, 업무시설, 운동시설, 위락시설, 일반음식점",10,(철근)콘크리트,슬라브,0,0,22,5,1,0,0,0,0,10506.83,0,0,0,0,72,828,0,0,19820107,,19820910,,,,,,0,,0,0,,0,,0,20221028,0,
전남광주통합특별시 동구 대인동 27-6번지,12210,10100,0,0027,0006,10651740,1,일반,2,일반건축물,전남광주통합특별시 동구 독립로264번길 29 (대인동),,,,,0,122104277060,10101,0,29,,,0,주건축물,183.1,149.03,81.392681,914.85,772.92,422.12998,21,철근콘크리트구조,철근콘크리트조,03000,제1종근린생활시설,"점포,인터넷컴퓨터게임시설제공업소, 사무소, 유흥주점, 일반음식점",10,(철근)콘크리트,스라브,0,1,18,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,19830210,,19831027,,,,,,0,,0,0,,0,,0,20221028,0,
전남광주통합특별시 동구 대인동 27-9번지,12210,10100,0,0027,0009,10651100184229,1,일반,2,일반건축물,전남광주통합특별시 동구 구성로 199 (대인동),,,,,0,122103009001,10101,0,199,,,0,주건축물,1094.3,940.5,85.9454,1879.09,1879.09,171.7162,31,일반철골구조,"일반철골구조, 철근콘크리트구조",20000,자동차관련시설,자동차관련시설,10,(철근)콘크리트,스라브,0,0,7.5,2,0,0,0,0,0,1879.09,0,0,0,0,68,813.4,0,0,20100121,20100211,20100930,2010,3590075,건축방재과,5200,공용건축물,0,,0,0,,0,,0,20221028,1,
전남광주통합특별시 동구 대인동 27-17번지,12210,10100,0,0027,0017,10651744,1,일반,2,일반건축물,전남광주통합특별시 동구 독립로264번길 27-2 (대인동),,,,,0,122104277060,10101,0,27,2,,0,주건축물,48.3,33.9,70.19,33.9,33.9,70.19,11,벽돌구조,세벽조,03000,제1종근린생활시설,일용품소매점,90,기타지붕,조립식판넬,0,0,0,1,0,0,0,0,0,33.9,0,0,0,0,0,0,0,0,20050803,20050809,20050923,,,,,,0,,0,0,,0,,0,20221028,0,
전남광주통합특별시 동구 대인동 27-22번지,12210,10100,0,0027,0022,10651745,1,일반,2,일반건축물,전남광주통합특별시 동구 독립로264번길 27 (대인동),양동섭씨OO건물,,,,0,122104277060,10101,0,27,,양동섭씨OO건물,0,주건축물,108.7,83.25,76.59,198.435,198.435,182.55,21,철근콘크리트구조,철근콘크리트구조,03000,제1종근린생활시설,제1종근린생활시설(일용품소매점),10,(철근)콘크리트,(철근)콘크리트,0,0,10.5,3,0,0,0,0,0,198.435,0,0,0,0,1,15.9,0,0,20050901,20050902,20051128,2005,3590014,건축과,1101,신축허가,0,,0,0,,0,,0,20221028,1,
전남광주통합특별시 동구 대인동 27-23번지,12210,10100,0,0027,0023,10651746,1,일반,2,일반건축물,전남광주통합특별시 동구 독립로264번길 27-1 (대인동),생활시설 (서종례),,,,0,122104277060,10101,0,27,1,,0,주건축물,60.5,47.88,79.14,95.76,95.76,158.28,39,기타강구조,판넬구조,03000,제1종근린생활시설,제1종근린생활시설(일용품소매점),90,기타지붕,판넬,0,1,7.4,2,0,0,0,0,0,95.76,0,0,0,0,0,0,0,0,20050905,,20051125,2005,,,1201,신축신고,0,,0,0,,0,,0,20221028,0,
전남광주통합특별시 동구 대인동 27-27번지,12210,10100,0,0027,0027,10651749,1,일반,2,일반건축물,전남광주통합특별시 동구 독립로264번길 21 (대인동),,,,,0,122104277060,10101,0,21,,,0,주건축물,0,250.73,0,940.92,752.19,0,21,철근콘크리트구조,철근콘크리트조,04000,제2종근린생활시설,근린생활시설,10,(철근)콘크리트,스라브,0,0,0,3,1,0,0,0,0,940.92,0,0,0,0,0,0,0,0,19791121,,19800425,,,,,,0,,0,0,,0,,0,20221028,0,
전남광주통합특별시 동구 대인동 29-10번지,12210,10100,0,0029,0010,10651753,1,일반,2,일반건축물,전남광주통합특별시 동구 제봉로 207-1 (대인동),,,,,1,122103009006,10101,0,207,1,,0,주건축물,694.2,283.14,40.79,781.83,781.83,112.62,31,일반철골구조,"일반철골조, 경량철골조",04000,제2종근린생활시설,"제1,2종근린생활시설",10,(철근)콘크리트,판넬조,0,0,12.8,3,0,0,0,0,0,781.83,0,0,0,0,0,0,7,80.5,20010417,20010421,20010718,,,,,,0,,0,0,,0,,0,20221028,1,
전남광주통합특별시 동구 대인동 30-2번지,12210,10100,0,0030,0002,10651754,1,일반,2,일반건축물,전남광주통합특별시 동구 제봉로 207 (대인동),,,,,1,122103009006,10101,0,207,,,0,주건축물,185.532,147.74,79.63,862.98,738.7,398.15,21,철근콘크리트구조,철근콘크리트조,03000,제1종근린생활시설,"근린생활시설, 단독주택",10,(철근)콘크리트,평스라브,0,0,20.75,5,1,0,0,0,0,862.98,0,0,0,0,0,0,5,147.8,20000331,20000400,20001229,,,,,,0,,0,0,,0,,0,20221028,0,
전남광주통합특별시 동구 대인동 31번지,12210,10100,0,0031,0000,10651755,1,일반,2,일반건축물,전남광주통합특별시 동구 구성로 201 (대인동),,,,,1,122103009001,10101,0,201,0,,0,주건축물,1442,1058.94,73.44,6922.24,5950.87,412.68,21,철근콘크리트구조,"철근콘크리트조, 철골조",20000,자동차관련시설,자동차관련시설,10,(철근)콘크리트,슬라브,0,0,26.45,6,1,1,0,0,0,6922.24,0,0,0,0,141,0,0,0,19960618,19960619,19980914,,,,,,0,,0,0,,0,,0,20221028,1,
전남광주통합특별시 동구 대인동 31-6번지,12210,10100,0,0031,0006,10651757,1,일반,2,일반건축물,전남광주통합특별시 동구 구성로 205 (대인동),,,,,0,122103009001,10101,0,205,,,1,부속건축물,0,2,0,0,2,0,11,벽돌구조,,,,,10,(철근)콘크리트,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,,0,0,,0,,0,20221028,0,
전남광주통합특별시 동구 대인동 31-6번지,12210,10100,0,0031,0006,10651756,1,일반,2,일반건축물,전남광주통합특별시 동구 구성로 205 (대인동),,,,,0,122103009001,10101,0,205,,,0,주건축물,112.4,86.95,77.36,198.59,198.59,176.68,21,철근콘크리트구조,철근콘크리트조,04000,제2종근린생활시설,"일용품소매점, 노래연습장, 사무소",10,(철근)콘크리트,스라브,0,0,11.2,3,0,0,0,1,2,198.59,0,0,0,0,0,0,0,0,19920312,19920807,19921015,,,,,,0,,0,0,,0,,0,20221028,0,
전남광주통합특별시 동구 대인동 31-8번지,12210,10100,0,0031,0008,10651759,1,일반,2,일반건축물,전남광주통합특별시 동구 구성로 203-1 (대인동),,,,,0,122103009001,10101,0,203,1,,1,부속건축물,0,2,0,0,2,0,11,벽돌구조,,,,,10,(철근)콘크리트,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,,0,0,,0,,0,20221028,0,
전남광주통합특별시 동구 대인동 31-8번지,12210,10100,0,0031,0008,10651758,1,일반,2,일반건축물,전남광주통합특별시 동구 구성로 203-1 (대인동),,,,,0,122103009001,10101,0,203,1,,0,주건축물,124.3,99,79.65,198.92,198.92,160.03,21,철근콘크리트구조,철근콘크리트조,03000,제1종근린생활시설,근린생활시설,10,(철근)콘크리트,스라브,0,0,9.9,3,0,0,0,1,2,198.92,0,0,0,0,0,0,0,0,19920525,19920225,19920430,,,,,,0,,0,0,,0,,0,20221028,0,
전남광주통합특별시 동구 대인동 31-12번지,12210,10100,0,0031,0012,10651760,1,일반,2,일반건축물,전남광주통합특별시 동구 구성로 203 (대인동),,,,,0,122103009001,10101,0,203,,,0,주건축물,650,518.6,79.78,996.8,947.98,145.84,21,철근콘크리트구조,철근콘크리트조,16000,위락시설,"유흥음식점, 대피소, 영업소, 화원",10,(철근)콘크리트,스라브,0,0,0,3,1,0,0,0,0,996.8,0,0,0,0,0,0,0,0,,,,,,,,,0,,0,0,,0,,0,20221028,0,
전남광주통합특별시 동구 대인동 31-13번지,12210,10100,0,0031,0013,10651761,1,일반,2,일반건축물,전남광주통합특별시 동구 구성로 201 (대인동),,,,,0,122103009001,10101,0,201,0,,0,주건축물,309.2,211.6,68.19,810.48,449.92,145.51,41,철골콘크리트구조,"철근콘크리트조, 철골조",04000,제2종근린생활시설,"근린생활시설, 창고시설",10,(철근)콘크리트,스라브,0,0,12.35,3,2,1,0,0,0,810.48,0,0,0,0,6,154.24,0,0,19960617,19960618,19980915,,,,,,0,,0,0,,0,,0,20221028,0,
전남광주통합특별시 동구 대인동 32-7번지,12210,10100,0,0032,0007,10651762,1,일반,2,일반건축물,전남광주통합특별시 동구 제봉로 203 (대인동),,,,,0,122103009006,10101,0,203,,,0,주건축물,184.62,147.94,80.13,718.77,588.29,318.65,21,철근콘크리트구조,철근콘크리트조,03000,제1종근린생활시설,근린생활시설,10,(철근)콘크리트,스라브,0,0,0,4,1,0,0,0,0,718.77,0,0,0,0,0,0,0,0,19850328,19850508,19850916,,,,,,0,,0,0,,0,,0,20221028,0,
전남광주통합특별시 동구 대인동 32-8번지,12210,10100,0,0032,0008,10651763,1,일반,2,일반건축물,전남광주통합특별시 동구 구성로 206-2 (대인동),,,,,0,122103009001,10101,0,206,2,,0,주건축물,132.8,105.73,79.62,359.19,359.19,270.47,21,철근콘크리트구조,철근콘크리트조,04000,제2종근린생활시설,제1종근린생활시설,10,(철근)콘크리트,스라브,0,0,0,4,0,0,0,0,0,359.19,0,0,0,0,0,0,0,0,,,,,,,,,0,,0,0,,0,,0,20221028,0,
전남광주통합특별시 동구 대인동 32-10번지,12210,10100,0,0032,0010,10651765,1,일반,2,일반건축물,전남광주통합특별시 동구 구성로204번길 1-1 (대인동),,,,,0,122104277032,10101,0,1,1,,0,주건축물,0,249.91,0,974.21,748.11,0,21,철근콘크리트구조,철근콘크리트조,03000,제1종근린생활시설,"다방, 사무실, 점포",10,(철근)콘크리트,스라브,0,0,0,3,1,0,0,0,0,974.21,0,0,0,0,0,0,0,0,19840604,,19841116,,,,,,0,,0,0,,0,,0,20221028,0,
전남광주통합특별시 동구 대인동 32-12번지,12210,10100,0,0032,0012,10651766,1,일반,2,일반건축물,전남광주통합특별시 동구 구성로204번길 1 (대인동),,,,,0,122104277032,10101,0,1,,,0,주건축물,0,49.7,0,196.7,149.1,0,21,철근콘크리트구조,철근콘크리트조,04000,제2종근린생활시설,"다방, 사무실, 점포",10,(철근)콘크리트,스라브,0,0,0,3,1,0,0,0,0,196.7,0,0,0,0,0,0,0,0,19840616,,19841126,,,,,,0,,0,0,,0,,0,20221028,0,
전남광주통합특별시 동구 대인동 32-13번지,12210,10100,0,0032,0013,10651767,1,일반,2,일반건축물,전남광주통합특별시 동구 구성로204번길 3 (대인동),,,,,0,122104277032,10101,0,3,0,,0,주건축물,0,112.35,0,453.65,335.16,0,21,철근콘크리트구조,철근콘크리트조,04000,제2종근린생활시설,"점포, 사무실, 지하실",10,(철근)콘크리트,스라브,0,0,0,3,1,0,0,0,0,453.65,0,0,0,0,0,0,0,0,19840621,,19841219,,,,,,0,,0,0,,0,,0,20221028,0,
전남광주통합특별시 동구 대인동 32-15번지,12210,10100,0,0032,0015,10651768,1,일반,2,일반건축물,전남광주통합특별시 동구 구성로 206 (대인동),,,,,0,122103009001,10101,0,206,,주1,0,주건축물,0,65.5,0,253.74,196.5,0,21,철근콘크리트구조,철근콘크리트조,04000,제2종근린생활시설,"점포, 다방, 사무실, 주택",10,(철근)콘크리트,스라브,0,0,0,3,1,0,0,0,0,253.74,0,0,0,0,0,0,0,0,19840616,,19841126,,,,,,0,,0,0,,0,,0,20221028,0,
전남광주통합특별시 동구 대인동 32-17번지,12210,10100,0,0032,0017,10651769,1,일반,2,일반건축물,전남광주통합특별시 동구 구성로 208 (대인동),,,,,0,122103009001,10101,0,208,,,0,주건축물,0,27.1,0,27.1,27.1,0,51,일반목구조,목조,03000,제1종근린생활시설,점포,30,슬레이트,스레트,0,0,0,1,0,0,0,0,0,27.1,0,0,0,0,0,0,0,0,,,,,,,,,0,,0,0,,0,,0,20221028,0,
전남광주통합특별시 동구 대인동 32-19번지,12210,10100,0,0032,0019,10651770,1,일반,2,일반건축물,전남광주통합특별시 동구 제봉로 201 (대인동),,,,,0,122103009006,10101,0,201,,,0,주건축물,0,399.68,0,1992.57,1597.13,0,21,철근콘크리트구조,철근콘크리트조,04000,제2종근린생활시설,"대중음식점, 기원, 다방, 사무실, 사설강습소, 의원, 이발소, 점포, 문화및집회시설",10,(철근)콘크리트,스라브,0,0,0,4,1,0,0,0,0,1992.57,0,0,0,0,0,0,9,0,19840419,,19841016,,,,,,0,,0,0,,0,,0,20221028,0,
전남광주통합특별시 동구 대인동 32-20번지,12210,10100,0,0032,0020,10651771,1,일반,2,일반건축물,전남광주통합특별시 동구 구성로 208 (대인동),,,,,0,122103009001,10101,0,208,,,0,주건축물,0,16.5,0,16.5,16.5,0,51,일반목구조,목조,03000,제1종근린생활시설,점포,90,기타지붕,아연,0,0,0,1,0,0,0,0,0,16.5,0,0,0,0,0,0,0,0,,,,,,,,,0,,0,0,,0,,0,20221028,0,
전남광주통합특별시 동구 대인동 38번지,12210,10100,0,0038,0000,10651772,1,일반,2,일반건축물,전남광주통합특별시 동구 구성로204번길 5 (대인동),,,,,0,122104277032,10101,0,5,,,0,주건축물,289.9,154.81,53.4,532.31,474.13,163.55,21,철근콘크리트구조,철근콘크리트조,09000,의료시설,"병원, 사무소",10,(철근)콘크리트,스라브,0,0,0,4,1,0,0,0,0,532.31,0,0,0,0,0,0,0,0,,,19751223,,,,,,0,,0,0,,0,,0,20221028,0,
전남광주통합특별시 동구 대인동 41-1번지,12210,10100,0,0041,0001,10651774,1,일반,2,일반건축물,전남광주통합특별시 동구 제봉로 199 (대인동),,,,,0,122103009006,10101,0,199,,,1,부속건축물,0,2.31,0,2.31,2.31,0,11,벽돌구조,,03000,제1종근린생활시설,화장실,90,기타지붕,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,,0,0,,0,,0,20221028,0,
전남광주통합특별시 동구 대인동 41-1번지,12210,10100,0,0041,0001,10651773,1,일반,2,일반건축물,전남광주통합특별시 동구 제봉로 199 (대인동),,,,,0,122103009006,10101,0,199,,,0,주건축물,247.9,167.74,67.66438,817.33,722.61,291.49253,21,철근콘크리트구조,철근콘크리트조,04000,제2종근린생활시설,"노래연습장, 사무실, 의원, 일용품점",10,(철근)콘크리트,평스라브,0,0,0,5,1,0,0,1,2.31,799.22,0,0,0,0,4,46,0,0,19920619,19920624,19930216,,,,,,0,,0,0,,0,,0,20221028,0,
전남광주통합특별시 동구 대인동 41-4번지,12210,10100,0,0041,0004,10651100184148,2,집합,3,표제부,전남광주통합특별시 동구 구성로204번길 9 (대인동),,,,,0,122104277032,10101,0,9,,,0,주건축물,711.8,395.76,55.6,1979.67,1979.67,278.12,21,철근콘크리트구조,철근콘크리트구조,14000,업무시설,오피스텔,10,(철근)콘크리트,(철근)콘크리트,0,0,20.45,6,0,1,0,0,0,1979.67,8,46.5,0,0,5,57.5,12,143,20100414,20100429,20101019,2010,3590075,건축방재과,1101,신축허가,50,,0,0,,0,,0,20221028,1,
